game_id,season,week,top1_id,top1_p,top1_conf,top1_hit,top2_hit,vol_top1_hit,n_scorers,n_scorers_covered,recall_at2,recall_at3
2024_13_IND_NE,2024,13,4569173,0.3855074036376427,87.5,0,0,1,5,5,0.0,0.2
2024_13_LAC_ATL,2024,13,4430807,0.50683248104144,86.4,1,1,1,1,1,1.0,1.0
2024_13_LA_NO,2024,13,2468609,0.5231387672054393,46.7,0,0,0,4,1,0.0,0.0
2024_13_PHI_BAL,2024,13,4040715,0.5733013505961152,46.7,1,1,1,5,5,0.4,0.4
2024_13_PIT_CIN,2024,13,4362238,0.44204176070237033,68.6,1,1,1,8,8,0.25,0.375
2024_13_SEA_NYJ,2024,13,4567048,0.6172046105968817,99.9,0,0,0,4,4,0.0,0.25
2024_13_SF_BUF,2024,13,3918298,0.6136153403195084,48.0,1,1,0,5,5,0.4,0.4
2024_13_TB_CAR,2024,13,4596448,0.61108975917081,79.2,1,1,0,4,4,0.25,0.25
2024_13_TEN_WAS,2024,13,3916148,0.4164213558088712,76.2,0,0,0,5,1,0.0,0.2
2024_13_CLE_DEN,2024,13,3128429,0.4241148221567662,66.8,0,1,1,6,6,0.16666666666666666,0.3333333333333333
2024_14_GB_DET,2024,14,4429795,0.45172809714204787,73.8,1,1,1,5,5,0.4,0.6
2024_14_ATL_MIN,2024,14,4429205,0.4380968059137992,52.8,1,1,1,5,5,0.4,0.6
2024_14_BUF_LA,2024,14,4379399,0.5543185463376457,61.4,0,1,0,7,4,0.14285714285714285,0.2857142857142857
2024_14_CAR_PHI,2024,14,3929630,0.5904244021926044,57.2,0,1,0,5,5,0.2,0.2
2024_14_CHI_SF,2024,14,4259545,0.5528119391059401,86.9,0,0,0,4,4,0.0,0.0
2024_14_CLE_PIT,2024,14,4241457,0.5058335260179414,63.4,1,1,1,5,5,0.2,0.4
2024_14_JAX_TEN,2024,14,3916148,0.4037695672829572,55.7,0,0,0,1,1,0.0,0.0
2024_14_LAC_KC,2024,14,3051926,0.3769346826421557,42.8,1,1,0,3,3,0.3333333333333333,0.6666666666666666
2024_14_LV_TB,2024,14,16737,0.45178859761025936,58.0,0,0,0,3,2,0.0,0.0
2024_14_NO_NYG,2024,14,3054850,0.5278949230879184,81.7,0,1,0,3,3,0.3333333333333333,0.3333333333333333
2024_14_NYJ_MIA,2024,14,4429160,0.5719865988840355,82.9,1,1,1,5,5,0.4,0.4
2024_14_SEA_ARI,2024,14,3045147,0.3387019223832185,78.8,1,1,1,4,4,0.25,0.25
2024_14_CIN_DAL,2024,14,4362238,0.5379065389994725,93.5,1,1,1,4,4,0.25,0.5
2024_15_LA_SF,2024,15,4372561,0.570887890375859,57.2,0,0,0,0,0,,
2024_15_BAL_NYG,2024,15,3043078,0.5688782683177771,64.8,0,0,0,6,5,0.0,0.16666666666666666
2024_15_BUF_DET,2024,15,3918298,0.5868089920729287,56.2,1,1,1,9,8,0.2222222222222222,0.3333333333333333
2024_15_CIN_TEN,2024,15,4362628,0.4341179695974017,55.9,0,1,1,6,5,0.16666666666666666,0.16666666666666666
2024_15_DAL_CAR,2024,15,4241416,0.5809827574953399,100.0,0,1,0,5,5,0.2,0.2
2024_15_GB_SEA,2024,15,4047365,0.41404360995515577,66.1,1,1,1,3,3,0.6666666666666666,0.6666666666666666
2024_15_IND_DEN,2024,15,4361579,0.3604810718217759,49.3,0,0,0,4,3,0.0,0.0
2024_15_KC_CLE,2024,15,3128720,0.3759806646785311,53.5,0,0,0,4,4,0.0,0.0
2024_15_MIA_HOU,2024,15,3116385,0.5370885383832475,65.9,0,0,0,2,2,0.0,0.0
2024_15_NE_ARI,2024,15,3045147,0.3706064103106489,60.3,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2024_15_NYJ_JAX,2024,15,4429013,0.4459953058349688,57.7,0,1,1,4,4,0.25,0.5
2024_15_PIT_PHI,2024,15,3929630,0.5265705302269048,61.2,0,1,0,4,4,0.25,0.5
2024_15_TB_LAC,2024,15,3051926,0.3938535951944184,48.8,0,0,1,5,5,0.0,0.2
2024_15_WAS_NO,2024,15,3054850,0.46515514916250955,93.3,1,1,1,3,2,0.3333333333333333,0.3333333333333333
2024_15_ATL_LV,2024,15,4430807,0.5233252611131596,84.9,0,0,0,2,2,0.0,0.0
2024_15_CHI_MIN,2024,15,4429205,0.5248736839236283,64.9,0,1,1,4,4,0.25,0.5
2024_16_DEN_LAC,2024,16,3128429,0.5171966944336224,87.1,0,0,0,6,6,0.0,0.0
2024_16_HOU_KC,2024,16,3116385,0.5048441148926099,94.7,0,0,0,5,5,0.0,0.0
2024_16_PIT_BAL,2024,16,4429615,0.459867675390071,44.4,0,1,0,5,5,0.2,0.4
2024_16_ARI_CAR,2024,16,3045147,0.49266633926149606,68.4,1,1,1,7,7,0.2857142857142857,0.2857142857142857
2024_16_CLE_CIN,2024,16,4362628,0.6004308660836817,47.4,1,1,0,4,4,0.25,0.25
2024_16_DET_CHI,2024,16,4429795,0.6831984566066457,94.9,1,1,0,6,6,0.3333333333333333,0.5
2024_16_JAX_LV,2024,16,4432773,0.4159945436793082,68.3,1,1,0,4,4,0.25,0.5
2024_16_LA_NYJ,2024,16,16800,0.42100568448235665,45.7,1,1,0,3,1,0.3333333333333333,0.3333333333333333
2024_16_MIN_SEA,2024,16,4429205,0.46661451071975857,62.3,1,1,0,5,5,0.4,0.4
2024_16_NE_BUF,2024,16,3918298,0.6166864144802061,60.9,0,1,1,4,4,0.25,0.5
2024_16_NYG_ATL,2024,16,4430807,0.551449214678508,100.0,1,1,1,2,2,0.5,1.0
2024_16_PHI_WAS,2024,16,4047646,0.5172252724319256,43.5,1,1,1,5,2,0.2,0.4
2024_16_SF_MIA,2024,16,4429160,0.4809523428757563,90.5,1,1,1,4,3,0.5,0.75
2024_16_TB_DAL,2024,16,16737,0.49439215081811594,43.7,0,1,0,5,5,0.2,0.2
2024_16_TEN_IND,2024,16,3916148,0.45438083289062603,76.4,0,1,1,6,6,0.16666666666666666,0.3333333333333333
2024_16_NO_GB,2024,16,4047365,0.44627934105916267,88.2,1,1,1,4,4,0.25,0.25
2024_17_BAL_HOU,2024,17,3116385,0.45294421993274536,74.4,0,1,0,4,4,0.25,0.25
2024_17_KC_PIT,2024,17,4683062,0.3546979944043013,49.0,1,1,0,5,5,0.4,0.6
2024_17_SEA_CHI,2024,17,4426385,0.5436279904168466,58.0,0,0,0,0,0,,
2024_17_ARI_LA,2024,17,3045147,0.49949331567093114,100.0,0,0,0,2,1,0.0,0.0
2024_17_DEN_CIN,2024,17,4362628,0.5632418245551121,61.3,0,0,0,4,4,0.0,0.25
2024_17_LAC_NE,2024,17,4241985,0.5044466778087267,74.1,1,1,0,4,4,0.25,0.25
2024_17_ATL_WAS,2024,17,4430807,0.5999610505975166,100.0,1,1,1,4,2,0.25,0.25
2024_17_CAR_TB,2024,17,16737,0.543708160734214,58.6,1,1,0,4,4,0.25,0.25
2024_17_DAL_PHI,2024,17,3929630,0.645234891903365,91.3,0,1,0,4,4,0.25,0.5
2024_17_GB_MIN,2024,17,4047365,0.48075504309865336,80.6,1,1,1,6,6,0.3333333333333333,0.3333333333333333
2024_17_IND_NYG,2024,17,4242335,0.7963968994585595,100.0,1,1,1,7,7,0.14285714285714285,0.2857142857142857
2024_17_LV_NO,2024,17,4048244,0.41898686519659534,86.6,0,0,0,3,3,0.0,0.0
2024_17_MIA_CLE,2024,17,4429160,0.5606652310257169,83.0,0,0,0,2,2,0.0,0.5
2024_17_NYJ_BUF,2024,17,16800,0.516539854653214,64.4,0,1,0,7,6,0.14285714285714285,0.2857142857142857
2024_17_TEN_JAX,2024,17,4428557,0.5546936971796758,65.6,0,0,0,3,2,0.0,0.3333333333333333
2024_17_DET_SF,2024,17,4429795,0.6180922470276946,91.0,1,1,1,9,9,0.2222222222222222,0.3333333333333333
2024_18_CIN_PIT,2024,18,4362628,0.6894302671553325,69.8,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2024_18_CLE_BAL,2024,18,3116365,0.47555899551162095,36.5,1,1,1,4,4,0.25,0.5
2024_18_BUF_NE,2024,18,4379399,0.6480903675047405,89.3,1,1,1,4,3,0.25,0.5
2024_18_CAR_ATL,2024,18,4430807,0.6485825140708037,99.2,1,1,1,7,6,0.2857142857142857,0.2857142857142857
2024_18_CHI_GB,2024,18,4047365,0.5594874950851652,100.0,1,1,1,4,4,0.25,0.5
2024_18_HOU_TEN,2024,18,3916148,0.4504473076409933,58.7,0,0,0,3,2,0.0,0.0
2024_18_JAX_IND,2024,18,4242335,0.7128449173646625,81.6,1,1,1,4,4,0.25,0.5
2024_18_KC_DEN,2024,18,4240472,0.5372368391818012,48.0,0,0,0,4,4,0.0,0.0
2024_18_LAC_LV,2024,18,4241985,0.42150890190336776,61.8,0,0,0,5,5,0.0,0.0
2024_18_MIA_NYJ,2024,18,4429160,0.5232167137722106,88.2,1,1,1,6,6,0.3333333333333333,0.3333333333333333
2024_18_MIN_DET,2024,18,4429795,0.6650089497273001,79.4,1,1,1,1,1,1.0,1.0
2024_18_NO_TB,2024,18,16737,0.5057777348809833,59.7,0,1,1,4,4,0.25,0.5
2024_18_NYG_PHI,2024,18,4371733,0.6050566606860175,51.5,0,0,0,3,2,0.0,0.0
2024_18_SEA_LA,2024,18,4426385,0.2880729762803229,64.9,0,0,0,6,3,0.0,0.16666666666666666
2024_18_SF_ARI,2024,18,3917315,0.43296494460379287,43.9,0,0,0,8,8,0.0,0.125
2024_18_WAS_DAL,2024,18,4038815,0.32392398981649906,84.7,1,1,1,3,1,0.3333333333333333,0.3333333333333333
2024_19_LAC_HOU,2024,19,4241985,0.4020960978541066,59.7,0,0,0,3,3,0.0,0.3333333333333333
2024_19_PIT_BAL,2024,19,3043078,0.4694443103795577,59.6,1,1,1,5,5,0.2,0.2
2024_19_DEN_BUF,2024,19,3128429,0.46143166712370975,50.4,0,0,1,4,4,0.0,0.0
2024_19_GB_PHI,2024,19,4047646,0.38177665657695503,50.3,0,0,0,3,3,0.0,0.0
2024_19_WAS_TB,2024,19,4596448,0.49696308271689826,57.1,1,1,1,4,2,0.5,0.5
2024_19_MIN_LA,2024,19,4429205,0.42242424095747255,54.0,0,0,0,3,1,0.0,0.0
2024_20_HOU_KC,2024,20,3116385,0.4555302092602813,79.9,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2024_20_WAS_DET,2024,20,4429795,0.6337089156378016,97.4,1,1,1,6,3,0.16666666666666666,0.3333333333333333
2024_20_BAL_BUF,2024,20,3043078,0.4496954255783636,71.8,1,1,1,5,5,0.2,0.4
2024_20_LA_PHI,2024,20,4047646,0.49233745235414494,46.7,0,0,1,4,2,0.0,0.0
2024_21_BUF_KC,2024,21,3918298,0.46966146700564404,47.1,0,1,1,6,6,0.16666666666666666,0.16666666666666666
2024_21_WAS_PHI,2024,21,3929630,0.5433210218678334,75.1,1,1,1,6,4,0.3333333333333333,0.5
2024_22_KC_PHI,2024,22,3929630,0.6760022470517532,63.7,0,1,0,5,5,0.2,0.4
